cc00,cc01,cc02,cc03,cc04,cc05,cc06,cc07,cc08,cc09,cc10,cc11,zcr,entropy
-15.19647511972813,3.1466123705517326,0.47009606363897627,0.15954664854798556,0.18229274072973323,0.4349099499087036,0.36168339294524104,0.206682996406811,0.14576996767372086,0.28251425578191036,0.29188911130095774,0.14478657601012018,6.0,1.5567236540423897
-15.144264327376382,3.2488261639010254,0.5011160769953702,0.19362929145882252,0.30910995419213927,0.587086238281284,0.447369732721375,0.18084541812605645,0.10245619062598427,0.1901614901389594,0.2435622946203659,0.15371627265767218,6.0,1.5914717551447748
-15.179012133262944,2.9964034409543245,0.5074350459742953,0.29265092866733333,0.29292449265960546,0.43396488272769274,0.36999708768504314,0.25571151080383514,0.2346773667515641,0.36811705595431293,0.39089709888885515,0.30649259722131017,6.0,1.569126281045483
-15.104572246943688,3.1853788780004377,0.46337725562106186,0.20911663496522334,0.3325052851019242,0.6397432842326154,0.5390437796912175,0.3310940987827914,0.21594799374511145,0.29493551458377815,0.20502683170225866,0.1208197733240747,12.0,1.61739813394289
-15.052426614704306,3.195145995196217,0.7006914416055998,0.4280811099365449,0.3099118469041684,0.4097872588357371,0.37310907418392225,0.28352757029579834,0.18968663398883814,0.1536642294605667,0.13642312159101988,0.10302799067147402,6.0,1.6962263108785232
-15.17273864475183,3.2190566087505608,0.6630279077406025,0.38192389068097926,0.3093040623151255,0.44481877260444386,0.3930607488886605,0.2277270693750177,0.11840818242413412,0.1750214246295707,0.21165411085480831,0.13033734843189854,8.0,1.5389067096761724
-14.782815683950952,2.982762107551472,0.3787706238159467,0.22492321183496988,0.3786869116245733,0.6149330437075227,0.49119517041131844,0.29681505712406375,0.2821393535383986,0.40879334930566547,0.3713811474129698,0.1891850035012596,6.0,1.6078236545990394
-14.799719724014944,3.1988818779128816,0.43347206517473336,0.21822763944609944,0.27238812769373677,0.5311690233962332,0.3989477440439184,0.24785298678189555,0.2854500203863006,0.3941336035035605,0.3341473275224882,0.12241090124443463,6.0,1.689315740751908
-14.791332283830227,3.1590551264561544,0.4497548542898083,0.15265029120929105,0.1544440262805084,0.43414185258088084,0.433410094094943,0.2960630580959318,0.20013850204436673,0.23084449068108273,0.27979921392420704,0.26457705205127247,10.0,1.6621582986125807
-14.701936817446644,3.171923602829346,0.4736982451396986,0.2472897716342699,0.3460589090221234,0.5857709819573181,0.48949972724299406,0.2688649834631381,0.1946017800652249,0.238032571808369,0.2244850780181091,0.09090663810058429,6.0,1.536593136328017
-14.526556017384841,3.233933061668938,0.38464846416078885,0.13148067043431644,0.2793160541101758,0.5709683152844036,0.4652632381192479,0.33151223500447935,0.29418920787622127,0.29074743459036695,0.10766608526847729,-0.05980459210406303,6.0,1.6649238223838896
-14.692244484212763,3.258841476177714,0.5187143760244053,0.20702584344559954,0.19874741860020856,0.4873347057663298,0.4608682820265309,0.3464128011612366,0.24096515580957786,0.2688310861415498,0.20863800258329862,0.1083573249902145,6.0,1.721532280568963
-14.500645485644093,3.1742495029016187,0.16731526121381735,0.017871422436925695,0.5029811064119639,0.9263010406780658,0.5616346812260633,0.0866063790721186,0.060485295031450795,0.38481412679325677,0.43067328622541834,0.13835325180664715,8.0,1.696967854398194
-14.679374132339337,3.112386296928735,0.36818043649773957,0.1521054932430978,0.32889084393095125,0.6266922143621669,0.49704913751800484,0.31237377214875384,0.2927950353616157,0.3711371881440193,0.2534761657957243,0.06559360508280354,6.0,1.5737632080007424
-14.474142951061042,3.1996749985255564,0.41501080323311157,0.05499004885560267,0.09795587071609728,0.4376363764839906,0.5178709160564292,0.3841076579385899,0.22339536489415246,0.25768645167245485,0.2863697858014943,0.2255903299835484,6.0,1.5553350791379037
-14.51264556820683,3.312946180584402,0.1897826587057167,-0.039909228759521236,0.40892156693107184,0.886335535563741,0.558170109678054,0.17701156189291012,0.1371542912624907,0.40678746804350635,0.3465750068149329,0.05036182930236906,8.0,1.5914778190688303
-14.651856867327643,3.2710052332643698,0.483109204014042,0.1740840414265606,0.26602693214847606,0.5967299302343123,0.5066334293497612,0.2783634582850857,0.13341558487373,0.2410435422112003,0.32612605082233215,0.2188565125728077,6.0,1.605305793783085
-14.506043917810876,2.989128999866642,0.2527476184968483,0.12152978747532575,0.3421268545854914,0.6782511307835679,0.5447354775579176,0.29413070569522654,0.21872053445391731,0.3599300664202616,0.3889610523644259,0.24970788834566313,8.0,1.689566654301437
-14.661142912963662,3.1550434616488454,0.39943936561106014,0.13362943998714982,0.3065649453243426,0.6083034107152456,0.5286416624942725,0.3119599384930887,0.22941458033522402,0.27980978623929176,0.22910815581236083,0.09644305674862419,6.0,1.6899652015638382
-14.787237196366101,3.1598922331076897,0.5411412139534677,0.28232638065414256,0.2640367266578496,0.45075118089318233,0.4045703911480173,0.310647943537563,0.2766817618401818,0.28227756676274446,0.21613711480549808,0.12163617924932499,6.0,1.670827287867237
-14.730839596130973,3.110356245264743,0.5350363105957265,0.32378623432459963,0.35144353311303,0.5889096382277177,0.5275473039644107,0.29894136707475927,0.1214876753744763,0.1562551887326982,0.2226210193364908,0.21213133349302704,8.0,1.5922143338386745
-14.93080568780987,3.0822290292481958,0.42046696217991236,0.1707962458583372,0.19930826245009742,0.4900755526937299,0.4771976631697841,0.3986280516000452,0.302299014270091,0.2536261909409672,0.22991049956465903,0.20899366555425022,6.0,1.6838895293865512
-14.849400024871478,3.222589367423532,0.29658935305004014,-0.027421020629827497,0.21137841585000117,0.7001468863036884,0.618530455175847,0.2582261206969239,0.05738262185667664,0.23080543425957528,0.44014116438231365,0.3587648738825464,8.0,1.6031888543507942
-14.876568735997573,3.165269529509862,0.42439883351980784,0.13891792719446008,0.23077004250829392,0.6175180074334664,0.631355615984768,0.4842248167262065,0.34103787001813435,0.3018476845812232,0.2064191041495538,0.09098932332111995,6.0,1.5833736329103814
-14.685384946135164,3.2214029680012075,0.3737621553229426,0.10497957419442944,0.2292555938164461,0.5575587245782463,0.4992481701523457,0.33862111110447934,0.2593888137278848,0.27809274221789965,0.2576821035071051,0.22821193473562945,6.0,1.5751018955931009
-14.474958758392686,3.155843812895854,0.40654019675067893,0.18991672310279112,0.3300194193633176,0.6770977152741262,0.5810821870482957,0.3169754708643783,0.17174183830344625,0.23149377004240007,0.3069268580492263,0.2032050249255196,6.0,1.5457586901816691
-14.7392003099387,3.3164269676367115,0.5201336390598976,0.14732006283035287,0.21943272484894596,0.6074584844803292,0.5878758872925292,0.3969507466078547,0.20560333977040365,0.23571388845138566,0.24713815715246654,0.19206413465897948,6.0,1.6335806757060003
-14.982870907141557,3.1442206397067594,0.34280404809358644,0.15528242973221856,0.35297667085200934,0.6351381874176518,0.48884331212512366,0.25534094752965786,0.2563191911592621,0.37336480025942226,0.3199514056709765,0.14023699558201325,8.0,1.726795479695124
-14.595465417933513,3.184098899397218,0.3311544712827905,0.04469441464397847,0.2538529691843867,0.6542636204404543,0.6250862851621652,0.35363874364730113,0.19885049521156853,0.2658254907644899,0.29331454729189255,0.2018626007399652,6.0,1.7041280975830546
-14.622665698482143,3.1818018219137985,0.3864946023411069,0.19644399001598695,0.36880119848864196,0.6675432667002221,0.46015335420187514,0.2538557997980545,0.24749407971531126,0.36091274906575926,0.26144386040749146,0.0626465800401588,6.0,1.6219454100560784
-14.858574418143174,3.142921280296983,0.49771132786137456,0.28353344133418434,0.34887773435795233,0.637543040049158,0.5220948275711378,0.25391181928416345,0.1639091945471706,0.2833380733905776,0.3892005462799232,0.28220996026910383,6.0,1.641580667525324
-14.244088172048095,3.3025941347396435,0.3430202510775978,0.07481723399723304,0.29603024981882353,0.6884823268445908,0.5235990985160638,0.26292772799068875,0.22410191941005186,0.3912864599824516,0.37671146875127337,0.142651043866756,6.0,1.5786588367702499
-14.57159150186842,3.309661436074933,0.24977456788111843,-0.06184487482083557,0.2597636938015974,0.7255534145815792,0.5823221033220767,0.2521539593004263,0.12092301477267291,0.22714698015181,0.2327534717435108,0.17860884087212162,10.0,1.6004141071951845
-14.344037802040964,3.339272401632046,0.29332456558020414,0.04609856592115286,0.4181527769590675,0.8342109920165008,0.5486494723332456,0.10563349152076414,0.00868689534464144,0.21765678840964597,0.2687223892381926,0.04985391646037432,6.0,1.6573804418239693
-14.699713682948397,3.330087540554969,0.6197516035240498,0.33245745667708027,0.29947194049100145,0.4220854659139017,0.30603142829354163,0.15228715738470883,0.16471477742728824,0.2646615753176712,0.22470886254234634,0.10607750411386126,6.0,1.668097098376483
-14.700818056491887,3.1357627663171623,0.6066014275901439,0.3644112495055651,0.30142882938242854,0.47258946942425756,0.47599633934150015,0.36438264281020993,0.21145101854865947,0.1914330496785677,0.20154878503295656,0.20381051222451854,4.0,1.5181578568443843
-14.679300514481838,3.0482979455785397,0.4342764612512243,0.23976662508397478,0.3331171714996536,0.6011946987578596,0.5440521707745655,0.31941938371547796,0.25379164335178106,0.3319026224889905,0.3793550251832817,0.2465367282666046,4.0,1.499322593721928
-14.031252332843263,3.371463431289027,-0.0022679965987477055,-0.16322806931429767,0.5334013048548665,1.032666176377365,0.5306810128217221,-0.0002898191125092174,0.07638551867756004,0.43517900814086247,0.3695022491645655,0.04218357338951445,6.0,1.561251177103519
-14.51250261907438,3.1039507740737373,0.5973186640329878,0.42410091052732324,0.34983741522765616,0.5088909227389882,0.46676221037383947,0.37751984298439567,0.2302729947266224,0.1665654824650576,0.11409098988791776,0.08670797491995441,4.0,1.5222009949210547
-14.496879098180951,3.1472403264040385,0.5141263771406716,0.2667377634458493,0.33238785630412515,0.6176597075333012,0.5861203850760591,0.3574708324970922,0.18127019567873898,0.2207936064158929,0.24784483288564851,0.17509914901604207,4.0,1.6740009543975654
-14.806069553819333,3.137084252746777,0.5751880148086972,0.32772765149602706,0.26213791646196416,0.45923357768315487,0.42312190676836337,0.36160578423443024,0.2679481782030168,0.3043208619660739,0.30252825376042847,0.21933970239892941,4.0,1.5776488774325905
-14.611466180975874,3.1858122512883944,0.50845401518254,0.2997042806720736,0.39889257469591655,0.6371603175821462,0.4938396624297701,0.30736565897865187,0.2597995166094218,0.35452862393709816,0.2875127352883454,0.11655801851487291,4.0,1.54052548554932
-14.687255701125936,3.12456056665068,0.5125816633809278,0.3082142434928081,0.3760923604791776,0.655004268237425,0.5670536886256785,0.3629234950316458,0.18814657086603181,0.2582276109660712,0.2839269370544518,0.17295267087851993,4.0,1.5450467020047214
-14.59615919018431,3.1478639493309664,0.5791222598215144,0.35493744923436754,0.3398331109820826,0.587734953390793,0.5543662992894361,0.3930266788960034,0.23123618398282658,0.19864904726292681,0.2046427243316331,0.1512981409748834,6.0,1.5592316464825913
-14.469532193780289,3.14878620051351,0.48326073754590815,0.2640923087630639,0.4184634457262969,0.6472062692001368,0.4876304094391253,0.21747379502125874,0.16794372840618357,0.3065775795311563,0.3711115212399202,0.22563020411474088,4.0,1.707814898568977
-14.509850326680683,3.1985633962188547,0.5577292371870382,0.3397174675497603,0.3317199281866736,0.5795487303333053,0.524665881517384,0.389961518577731,0.24456489171152643,0.24887673964356352,0.20710405378019203,0.12642225573092308,4.0,1.4919217450630535
-14.59574861793623,3.1023574943139822,0.5586977888631877,0.32069919953517473,0.25722219204976665,0.48001078603280134,0.49289884249807875,0.41010993815865704,0.2894832383188903,0.25653022758173927,0.23858511979489752,0.165041830731801,4.0,1.5384184814948778
-14.64264392156803,3.061568133468403,0.40310372314390286,0.19886529610228423,0.25027323595573747,0.5437195124500724,0.5248005149313498,0.3886691114744224,0.2726118114816538,0.32267253642828836,0.31676342439424976,0.23527658079150235,6.0,1.6995562888317937
-14.59586547812975,3.063915947879765,0.36141277582083725,0.2290124802327706,0.4127041361078984,0.7079089511399237,0.5331846412995129,0.3142233267338993,0.2731985044309687,0.3715873592363965,0.30960368244002234,0.0880169448277886,8.0,1.6089879174397954
-14.50234590839131,3.269488279369239,0.4993107968009948,0.23733121196182083,0.2844690176510675,0.6142681753278195,0.5567312695651484,0.38427422475283557,0.24603341116745428,0.21633439016403067,0.16379385068316354,0.12920470813690493,4.0,1.6114664132721916
-14.581081006763469,3.14913517552706,0.5728372143279432,0.3582923178766898,0.34214619008321767,0.5628896870476174,0.5265702373038055,0.37583471263897206,0.22274339728105033,0.24352188278405373,0.26652088403804197,0.24091686013371355,6.0,1.6091052582114778
-14.551594309672817,3.123886592695318,0.5327552060875369,0.3476572189025785,0.35541474920517124,0.5849203907085243,0.5001779913817682,0.39212001624095194,0.2848103433570375,0.2849813456157749,0.22150962216887776,0.1419468575846071,6.0,1.6685345931960156
-14.441638905211555,3.2416511873704037,0.5850822989996618,0.3023410658059758,0.2772484736256394,0.516577806809652,0.49185821447070804,0.352348092446196,0.2202357041926505,0.24229133685708268,0.19344049685759362,0.11685049400126722,6.0,1.5700465405349366
-14.492352285837887,3.0921991655754923,0.5049870173706177,0.31597988058509824,0.35277713121958965,0.5626756479530115,0.4486831961858177,0.28377645432475923,0.25544889199546905,0.35426929118571077,0.35581499095508173,0.18259997458514726,4.0,1.6552731714378162
-14.497423675377314,3.075810338362456,0.538160968820252,0.39092052355345386,0.40028304510819224,0.5855720408037026,0.47636819009801684,0.3555619936096409,0.29261606160456116,0.3175163791578892,0.2394953441047548,0.12817917475541918,6.0,1.5730719803084727
-14.346223529965515,3.4946095899397402,0.4651248177965262,0.1158837516332436,0.2803357906535823,0.5678539220416144,0.3098298558899898,0.07972730803187855,0.17475810240770642,0.41115407984128904,0.3264377309046219,0.01440190209898105,10.0,1.6452443608920289
-13.842710091830934,3.3040393706774576,0.35806335557719293,0.17573759997331756,0.47310104032333483,0.7635784383350841,0.4250894087106748,0.09583311630538831,0.13143358976466332,0.3518278048721645,0.33517611041455936,0.09951746948613903,2.0,1.559749796474543
-14.10636357106302,3.3973743103854335,0.26194154961298827,0.06525061706012616,0.5544687299239941,0.9178996051600242,0.5121230270745174,0.05592233682876385,0.07244716828093889,0.3510832667648607,0.2875003710114995,-0.00678196310578414,6.0,1.7051686339804237
-14.142788794344787,3.3973633805186116,0.0017032902533403588,-0.22944019050119244,0.35350079721267436,0.8162269176936694,0.4184334253531049,-0.03915663754500145,0.06902587986463384,0.31919219634530976,0.15888989319225333,-0.10156759280328484,16.0,1.6899546350149186
-14.272308269755404,3.410807966019038,0.33163292594266414,0.09816219377593996,0.4398848535359273,0.7704213574787636,0.47773227676831964,0.20146994939310858,0.24302500913598568,0.3519598157873982,0.17710111365879044,-0.04864001577262342,6.0,1.7023221767756271
-14.345452741258713,3.2243300446628522,0.21257179280320215,-0.00498276072326681,0.371038620002012,0.7924133334277916,0.5477806850935278,0.12992239786669765,0.04018362373594203,0.2527744216630062,0.33660165865467984,0.23487143647020248,12.0,1.7422111195386543
-14.177100300314766,3.3570251319230224,0.24930268014515466,-0.044101745043415436,0.2421536268803865,0.6848824949917531,0.5827925414393285,0.32620255938748755,0.29108457575998653,0.3438028463111471,0.21128641801969372,-0.018058837033115862,10.0,1.67906850990969
-14.349471515837044,3.283538830870836,0.23221437762792613,0.018029697119942404,0.411917512880123,0.8270181015702376,0.5222425247996425,0.148281086819118,0.14790103126221782,0.362492314610722,0.30359635388789935,0.05516147072992629,16.0,1.7241138858895868
-14.21759221864188,3.5493040977079304,0.3547404032673839,0.013176316995256308,0.3131748272036629,0.7084259484153426,0.4892630867948531,0.23169552952447425,0.32543404378404056,0.4925049646796924,0.35060466689963943,0.017058147437868806,8.0,1.6819846211188039
-14.200946228043504,3.340272829180668,0.28214719248253317,-0.014971037905308293,0.3574023385157199,0.8569751476713808,0.7302586497461176,0.2993044819545332,0.05722746857399244,0.12510780377323386,0.19863268415911858,0.16565194458289412,8.0,1.7253235060639704
-14.004247398805571,3.3962587825726347,0.1788931287736908,-0.11613440803023369,0.33654982551695845,0.807173862509484,0.5576907328419793,0.2219915403673609,0.1927445646318309,0.3443523147241577,0.16821591063042846,-0.07241234490790696,8.0,1.5878996140884523
-14.074362800860486,3.3600697139972073,0.4870922946770762,0.18139241656158958,0.2555598491766546,0.523330677201439,0.3791577920794075,0.2008838207259163,0.19476843813188177,0.3441537378672775,0.3259820365358114,0.17614321292658006,8.0,1.6279154608249975
-14.330202692770724,3.24055346196191,0.36325064524735473,0.06639674385899463,0.20289750025974057,0.5679585932578284,0.5713205187948145,0.45558723405458607,0.3156232115121636,0.2231954709250502,0.06829607545027001,0.07033853297845316,6.0,1.689948005625651
-14.166173021303013,3.6042298563782316,0.30941941477699325,-0.14782206248345198,0.2551301045519664,0.7474581592724394,0.5397357359035839,0.1459825134611118,0.0945532589417444,0.27719968019881935,0.18772337763728142,-0.09115141309708778,10.0,1.712816013026164
-14.52435542079681,3.2072335083751167,0.3027424735141304,-0.011131252800625158,0.21560119656265023,0.5321856915526668,0.36969210190890417,0.21467784264766426,0.2981069036951711,0.4651449079354133,0.29650860571773874,0.04335400931043469,8.0,1.6664642204222466
-14.47107002979845,3.40590067747051,0.3138960916818546,0.09338218248861424,0.47439815606598523,0.8279785578522127,0.467789470549124,0.11734667349171495,0.14201502083502096,0.33143780549135016,0.21028133452175948,0.0019400427185983019,22.0,1.6621025157176053
-14.337731029720661,3.460121245868443,0.21878164077398266,-0.12170661547432036,0.27771938770531474,0.8013835088202527,0.6475190580338313,0.3806605118001465,0.32576307933636905,0.3321543757239217,0.10709416374017908,-0.07007297109385663,8.0,1.673998975595497
-14.580415159105831,3.1242154367607986,0.4421900955861838,0.2269916000103311,0.30628966857645523,0.6743628941942263,0.6589559263927501,0.44375515957875333,0.2468948273486082,0.17785411160958361,0.21047878711496576,0.14498204546866678,14.0,1.7090405862775502
-14.34482865725902,3.2671474233864166,0.3772928928711887,0.18033621643398812,0.4473002684173855,0.8413122085012039,0.679468981935142,0.32350711854745506,0.16670279372894814,0.22412768662272414,0.23819078101867708,0.13049136423554072,6.0,1.6873814627708885
-14.179448623244912,3.403077021994258,0.2991215436495126,-0.07923942851567035,0.15569471099892182,0.6344256117385381,0.608803921758238,0.3780037103765728,0.23374364776665052,0.17966825766491107,0.03872040539612844,0.022610041143661802,12.0,1.6568186385904422
-14.253805966813054,3.2806706104615664,-0.03503427887585201,-0.2704836587842169,0.2978553935211372,0.8930778604391554,0.5838418287740339,0.1319272661669884,0.08760798406157566,0.357552881676111,0.4378028755748924,0.2614127048577272,10.0,1.722718607044314
-14.259257549971899,3.4875908216808345,0.2924039300683452,-0.01146084345758082,0.31840882103722057,0.6724319081603525,0.376315752794524,0.12947457764649617,0.23112220394924685,0.454982449956416,0.33018407627570984,0.09374547732381863,6.0,1.6910932545037407
-14.345701969439267,3.222196910086521,0.1406558788281323,-0.05860733914511194,0.37505582308083163,0.8319943502091525,0.5918199600703717,0.26777311201610166,0.260155781220512,0.46222228119283293,0.32662768226367217,0.012886776035385496,8.0,1.7311651439028046
-14.409813032923537,3.5390174641132788,0.41825526335597163,0.05396055393138712,0.2544767166258628,0.6236822182673996,0.466553240527389,0.26727080602523123,0.24755633449729197,0.2805273137694527,0.10764301858025722,-0.08616794271506924,12.0,1.5967480319653968
-14.290525169961889,3.5723184799815746,0.3644316405544877,-0.14807637484551195,0.033187375642304166,0.5688492891299767,0.5572533344297959,0.3128674881344994,0.16996763190170694,0.29846746531156587,0.36156760798460974,0.2288195601619948,6.0,1.650166964983017
-14.27214259100381,3.4078599107976153,0.37071476920530533,0.12120573955269852,0.44220674145147937,0.8482579127641249,0.612072364606063,0.13918378291570108,-0.04908529760086597,0.12768095916197633,0.26175297876915016,0.1549679834022258,6.0,1.5837025787826626
-14.369569052811654,3.2983649073658268,0.3679487240203621,0.07112256546613786,0.21140252216737387,0.5686504584696466,0.501149710572843,0.2925705745573648,0.2159233093978974,0.32860268730145664,0.3966340949789618,0.31011294242214343,6.0,1.6545444083870582
-14.308039667732269,3.237571023685155,0.27227368082843123,-0.038359402327318784,0.2048007180575077,0.7003417286906818,0.6701162788521058,0.38543956506014665,0.20517833988277423,0.2844817766577693,0.2680598282999509,0.10016508049851675,6.0,1.6304045073820035
-14.39144362172783,3.5110210949811727,0.049332334223733364,-0.19928451396710475,0.42716351863310625,0.7355547825100971,0.13749574444153398,-0.288265963099973,0.11782958005291079,0.744880717334273,0.7046127983863125,0.22076616154871595,10.0,1.6464058646322148
-14.464811816291855,3.4187127907561434,0.2604645176517127,0.017414373415555198,0.42625994334379624,0.809096027975478,0.4635693563959532,0.10894204928075697,0.11086733096207811,0.33491371267980924,0.2521961873398692,0.05585077090509317,6.0,1.7161403383493476
-14.273127944312828,3.331676307117501,0.30043018209517697,-0.011528630027785609,0.3323963772342534,0.7791808479002036,0.5686133314119406,0.14308660980660698,0.036716192936760164,0.2984038812727803,0.3739497420811424,0.1196907687718183,8.0,1.6789175176896158
-14.494019581735733,3.3235407085729034,0.4733004733145496,0.10347384938449727,0.21471627885084077,0.6381114014022754,0.6651296309372452,0.34648968746244374,0.031372158109734885,0.060142260432551414,0.24751205947260757,0.33507150854937623,6.0,1.742396569842827
-14.078926976559083,3.376739581112729,0.2703562439878955,0.05098335292409246,0.4697899979933194,0.9372792109208667,0.6130721754056034,0.11217558206337577,-0.04943160168312108,0.20547917496063503,0.33499667701911284,0.2314466055360593,6.0,1.6510353721997175
-14.085121728814789,3.1703388690621694,0.4023385428554765,0.15088560782593152,0.20703511917948592,0.5081505525568283,0.4853373081364795,0.4128052044925883,0.3804459504565662,0.4172348054881513,0.2740983910601742,0.08364696323086897,6.0,1.5586373364570472
-14.086474869771756,3.5944895734738562,0.3070067117944777,-0.09909794475716152,0.276887454001891,0.8432606716743677,0.6685274823627043,0.18935122383388112,-0.0022432889166156267,0.20127069743445855,0.30471318260729,0.15280293729731553,6.0,1.6055424406498549
-14.361526360427147,3.168753892484096,0.21624174862958195,-0.026715065519657955,0.27710674705836913,0.6840965314126921,0.5329500610780782,0.2523514520261446,0.2065244063745541,0.32920119067817033,0.28111596187728016,0.10719935155220642,6.0,1.584071675745974
-14.2008949701374,3.3645387717684088,0.5391898240599755,0.1786529726261521,0.18510677128785202,0.5599530994055952,0.5849508852753319,0.3709843567478492,0.10998489406879837,0.07054055097531833,0.20369843124602618,0.24988855272687344,6.0,1.548006438081813
-14.382709498615437,3.4766963560020216,0.41078815314890443,0.044180319236656156,0.2860551189419839,0.6623389010653966,0.4831501486068751,0.16670852531640448,0.16022725622112907,0.3922377146408451,0.39173201887082354,0.1014428447658192,6.0,1.7159527684575906
-14.446602560287522,3.481885460111108,0.3716995296310543,-0.0509186555291424,0.1703341392095229,0.6184624562606844,0.6117884218230103,0.44526151893369686,0.37070575205096923,0.3226373685736545,0.13013679706700323,0.00485292264101634,6.0,1.5813221635902504
-14.427196815396055,3.1465440614591866,0.4791521369246109,0.23461934104201077,0.22808981515734347,0.509888895268866,0.4504478814731853,0.31187336254616443,0.16071941296269932,0.1949563179326496,0.23435629561397092,0.23578247139594355,6.0,1.550234961105629
-14.596308329564428,3.3393305954715755,0.4680664147778441,0.1499145545778899,0.2905591497663774,0.6421296357753148,0.5114843529183181,0.21054460638526995,0.10851654837649174,0.2520584678095435,0.33553118173009744,0.21513379741839406,4.0,1.5637523557155886
-14.528047519240571,3.3691906770742355,0.45915812955929375,0.07930752510479411,0.25611986314759017,0.6995629777933806,0.6132262564985678,0.2849168631494494,0.02949165948242527,0.15076052452617927,0.2705801715768782,0.24957387651418927,6.0,1.697191688148981
-14.348166527197307,3.3242575693434446,0.3937185309284186,0.06837607536985468,0.22966790958997763,0.60504428152704,0.4896960119052205,0.22857764883244805,0.15633479579942833,0.31541226410822276,0.37404302734530176,0.26101262049700485,4.0,1.704868597402572
-14.292678986352577,3.165474385920108,0.20313839928341382,-0.006215236329839165,0.3097154548641674,0.7592867087184234,0.5971084954370445,0.24147814646506305,0.12790570565545686,0.2609650790017416,0.2821918428110486,0.17479924631365337,6.0,1.6633481852201186
